snapshot_time,book,book_key,book_last_update,event_id,commence_time,home_team,away_team,target_team,raw_odds,implied_prob_raw
2026-05-25 20:56:32.877957+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:32.877957+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:32.877957+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:32.877957+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:32.877957+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:32.877957+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:33.638955+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:33.638955+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:33.638955+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:33.638955+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:33.638955+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:33.638955+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:33.638955+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:33.638955+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:34.389001+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:34.389001+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:34.389001+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:34.389001+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:34.389001+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:34.389001+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:34.389001+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:34.389001+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:35.173697+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:35.173697+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:35.173697+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:35.173697+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:35.173697+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:35.173697+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:35.173697+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:35.173697+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:35.939991+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:35.939991+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:35.939991+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:35.939991+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:35.939991+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:35.939991+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:35.939991+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:35.939991+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:36.718222+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:36.718222+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:36.718222+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:36.718222+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:36.718222+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:36.718222+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:36.718222+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:36.718222+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:37.485974+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:37.485974+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:37.485974+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:37.485974+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:37.485974+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:37.485974+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:37.485974+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:37.485974+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:38.254949+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:38.254949+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:38.254949+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:38.254949+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:38.254949+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:38.254949+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:38.254949+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:38.254949+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:39.021562+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:39.021562+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:39.021562+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:39.021562+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:39.021562+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:39.021562+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:39.021562+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:39.021562+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:39.768963+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:39.768963+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:39.768963+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:39.768963+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:39.768963+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:39.768963+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:39.768963+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:39.768963+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:40.517003+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:40.517003+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:40.517003+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:40.517003+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:40.517003+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:40.517003+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:40.517003+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:40.517003+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:41.293600+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:41.293600+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:41.293600+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:41.293600+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:41.293600+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:41.293600+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
2026-05-25 20:56:41.293600+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.75,0.36363636363636365
2026-05-25 20:56:41.293600+00:00,BetMGM,betmgm,2026-05-25T20:55:57Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.45,0.6896551724137931
2026-05-25 20:56:42.055795+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.62,0.38167938931297707
2026-05-25 20:56:42.055795+00:00,FanDuel,fanduel,2026-05-25T20:56:18Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.48,0.6756756756756757
2026-05-25 20:56:42.055795+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,3.04,0.32894736842105265
2026-05-25 20:56:42.055795+00:00,DraftKings,draftkings,2026-05-25T20:56:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.35,0.7407407407407407
2026-05-25 20:56:42.055795+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.7,0.37037037037037035
2026-05-25 20:56:42.055795+00:00,theScore Bet,espnbet,2026-05-25T20:55:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.42,0.7042253521126761
